0,0.61303747,0.51058084,144452035,144452035
2,0.6074896,0.5097369,144452035,144452110
2,0.6047157,0.5097369,144452035,144452130
2,0.60194176,0.5097369,144452035,144452139
2,0.5977809,0.51058084,144452035,144452158
2,0.5894591,0.51058084,144452035,144452187
2,0.58391124,0.5114248,144452035,144452215
2,0.57975036,0.5114248,144452035,144452234
2,0.5755895,0.5114248,144452035,144452254
2,0.5658808,0.51058084,144452035,144452291
2,0.5603329,0.51058084,144452035,144452320
2,0.5450763,0.5097369,144452035,144452368
2,0.5409154,0.508893,144452035,144452387
2,0.53536755,0.508049,144452035,144452406
2,0.53120667,0.508893,144452035,144452425
2,0.5256588,0.508893,144452035,144452454
2,0.5228849,0.508893,144452035,144452464
2,0.52011096,0.508893,144452035,144452483
2,0.5159501,0.508893,144452035,144452502
2,0.5104022,0.508893,144452035,144452540
2,0.5076283,0.508893,144452035,144452559
2,0.5048544,0.508893,144452035,144452578
2,0.50208044,0.508893,144452035,144452607
2,0.49930653,0.508893,144452035,144452655
2,0.50208044,0.508893,144452035,144453018
2,0.5062414,0.508049,144452035,144453037
2,0.50901526,0.508049,144452035,144453056
2,0.5117892,0.508049,144452035,144453075
2,0.51456314,0.508049,144452035,144453094
2,0.517337,0.508049,144452035,144453113
2,0.52011096,0.50720507,144452035,144453124
2,0.5228849,0.50720507,144452035,144453142
2,0.5256588,0.50720507,144452035,144453161
2,0.5298197,0.50720507,144452035,144453180
2,0.5339806,0.50720507,144452035,144453199
2,0.5395284,0.50720507,144452035,144453228
2,0.5450763,0.5063612,144452035,144453247
2,0.5478502,0.50720507,144452035,144453266
2,0.55062413,0.50720507,144452035,144453286
2,0.5533981,0.50720507,144452035,144453295
2,0.556172,0.5063612,144452035,144453314
2,0.56171983,0.5063612,144452035,144453333
2,0.5644938,0.5063612,144452035,144453353
2,0.5672677,0.50720507,144452035,144453371
2,0.5700416,0.50720507,144452035,144453391
2,0.57281554,0.50720507,144452035,144453410
2,0.5755895,0.50720507,144452035,144453429
2,0.57836336,0.50720507,144452035,144453438
2,0.58113736,0.50720507,144452035,144453457
2,0.58391124,0.50720507,144452035,144453477
2,0.5866852,0.50720507,144452035,144453496
2,0.5894591,0.50720507,144452035,144453515
2,0.592233,0.50720507,144452035,144453543
2,0.59500694,0.50720507,144452035,144453601
2,0.5977809,0.50720507,144452035,144453649
2,0.60055476,0.50720507,144452035,144453687
2,0.6033287,0.50720507,144452035,144453774
1,0.6033287,0.50720507,144452035,144454050
0,0.59362,0.6608013,144454604,144454604
2,0.59500694,0.6608013,144454604,144454642
2,0.59639394,0.6624892,144454604,144454680
2,0.59639394,0.66417706,144454604,144454700
2,0.5977809,0.6717725,144454604,144454738
2,0.5977809,0.6768361,144454604,144454757
2,0.5977809,0.6810557,144454604,144454776
2,0.5977809,0.68865114,144454604,144454805
2,0.5977809,0.691183,144454604,144454814
2,0.5977809,0.6970905,144454604,144454833
2,0.5977809,0.70215416,144454604,144454852
2,0.59639394,0.7055299,144454604,144454871
2,0.59639394,0.7105935,144454604,144454891
2,0.59639394,0.71396923,144454604,144454910
2,0.5977809,0.71650106,144454604,144454920
2,0.59639394,0.7190329,144454604,144454938
2,0.59639394,0.7224086,144454604,144454948
2,0.59639394,0.72494036,144454604,144454957
2,0.5977809,0.730004,144454604,144454977
2,0.5977809,0.7333797,144454604,144454995
2,0.5991678,0.7384434,144454604,144455015
2,0.5991678,0.7401312,144454604,144455024
2,0.5991678,0.74350697,144454604,144455043
2,0.5991678,0.7460388,144454604,144455062
2,0.5991678,0.7477266,144454604,144455082
2,0.5991678,0.7494145,144454604,144455101
2,0.60055476,0.75194633,144454604,144455121
2,0.60194176,0.75363415,144454604,144455139
2,0.6033287,0.7553221,144454604,144455149
2,0.6047157,0.7586978,144454604,144455177
2,0.6047157,0.7603857,144454604,144455196
2,0.60610265,0.7620736,144454604,144455215
2,0.60610265,0.7637614,144454604,144455244
2,0.60610265,0.7654493,144454604,144455282
2,0.60610265,0.76713717,144454604,144455302
2,0.6074896,0.7654493,144454604,144455483
2,0.6074896,0.7637614,144454604,144455512
2,0.6088766,0.7612296,144454604,144455531
2,0.6088766,0.75954175,144454604,144455550
2,0.6102635,0.7570099,144454604,144455559
2,0.6116505,0.75194633,144454604,144455588
2,0.6116505,0.75025845,144454604,144455598
2,0.6116505,0.7477266,144454604,144455617
2,0.6116505,0.7460388,144454604,144455626
2,0.61303747,0.74350697,144454604,144455636
2,0.6116505,0.7401312,144454604,144455655
2,0.61303747,0.7384434,144454604,144455674
2,0.6116505,0.73591155,144454604,144455684
2,0.6102635,0.7325358,144454604,144455712
2,0.6102635,0.73084795,144454604,144455722
2,0.6102635,0.7283161,144454604,144455741
2,0.6102635,0.72578436,144454604,144455760
2,0.6102635,0.72325253,144454604,144455779
2,0.6088766,0.7207207,144454604,144455798
2,0.6102635,0.71734494,144454604,144455818
2,0.6102635,0.7148132,144454604,144455837
2,0.6088766,0.71228135,144454604,144455856
2,0.6102635,0.7105935,144454604,144455875
2,0.6102635,0.7089056,144454604,144455894
2,0.6102635,0.7055299,144454604,144455913
2,0.6088766,0.703842,144454604,144455932
2,0.6102635,0.70215416,144454604,144455942
2,0.6102635,0.7004663,144454604,144455961
2,0.6116505,0.6987784,144454604,144455980
2,0.6116505,0.6970905,144454604,144455999
2,0.61303747,0.6954027,144454604,144456037
2,0.61581135,0.6937148,144454604,144456095
2,0.61858535,0.6937148,144454604,144456123
